movie_id,title,overview,subject,keywords,cast,crew,recom
39781,The Kids Are All Right,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",Comedy Drama,lesbianrelationship lesbian dinner motorcycle argument biologicalfather artificialinsemination controlfreak vegetablegarden womandirector lgbtfamily,JulianneMoore AnnetteBening MarkRuffalo,LisaCholodenko,"[39781, 46435, 14369, 8357, 112937, 46838, 595, 7278, 10991, 23759, 52790, 7913, 264656, 40862, 310131, 84175, 16241, 89708, 1878, 94329, 113947, 15122, 704, 9767, 48035, 328307, 84188, 159037, 20455, 7451, 386826, 152742, 62255, 593, 568, 27586, 1123, 2395, 37232, 37786, 89540, 2266, 10152, 20337, 6116, 13497, 12403, 9473, 25786, 14425]"
39800,Life During Wartime,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos. Follows Solondz's film Happiness (1998).",Comedy Drama,darkcomedy independentfilm,AllySheedy PaulReubens ShirleyHenderson,ToddSolondz,"[39800, 8885, 57294, 112937, 3028, 132316, 10802, 2771, 11446, 2493, 8435, 27936, 11023, 756, 14425, 113947, 10530, 4032, 357441, 9607, 73247, 44990, 19585, 115, 49948, 2300, 13408, 7973, 47607, 76996, 89861, 37232, 2395, 15875, 30979, 3170, 48035, 182291, 597, 77459, 41508, 25462, 30596, 20455, 1911, 704, 22327, 18885, 35, 286939]"
39806,Princess Kaiulani,"Lush scenery and gorgeous photography highlight this bio of Princess Kaiulani (Q'Orianka Kilcher), a 19th-century Hawaiian princess raised in England but determined to maintain her people's independence from aggressive American businessmen. After being sent to England as a child by her Scottish father, Kaiulani returns to Hawaii and becomes a political activist who fights to retain her throne, even though she must leave her English paramour.",Drama,biography historicalfigure princess drama basedontruestory,Q'oriankaKilcher BarryPepper WillPatton,MarcForby,"[39806, 1591, 9813, 5393, 20360, 39851, 16052, 668, 13751, 43959, 47889, 15660, 11632, 1417, 50848, 14758, 1887, 9715, 10327, 10047, 168705, 25195, 2266, 8545, 1088, 312791, 25462, 296099, 310569, 4032, 152742, 657, 692, 10802, 783, 11023, 30596, 36669, 13497, 25786, 2841, 1646, 60400, 8095, 75638, 10314, 13075, 47607, 14846, 271185]"
39833,Love Me Tender,Elvis Prestley's first film is a Civil War drama.,Drama Action Western Music Romance,civilwar,RichardEgan DebraPaget ElvisPresley,RobertD.Webb,"[39833, 66607, 15875, 9952, 40185, 26390, 407887, 113947, 49040, 3062, 12484, 2300, 10530, 49948, 139998, 11600, 540, 43867, 86331, 35, 23069, 3028, 387, 147767, 62116, 11313, 182291, 42497, 1542, 31163, 33106, 756, 68818, 13963, 16620, 1911, 23759, 2293, 9473, 254472, 13898, 692, 15389, 913, 38448, 12289, 27380, 266102, 17139, 364083]"
39845,Love Ranch,Story of a couple that starts the first legal brothel in Nevada and a boxer they own a piece of.,Drama,independentfilm,HelenMirren JoePesci SergioPeris-Mencheta,TaylorHackford,"[39845, 30315, 89750, 43418, 11977, 180383, 9443, 347755, 32274, 47534, 280092, 1123, 46829, 13579, 14337, 72976, 9282, 21612, 20520, 46332, 323270, 34592, 39486, 1830, 91076, 14299, 290370, 27759, 135595, 12901, 121826, 37056, 76, 15389, 1245, 38363, 152601, 37694, 319910, 89708, 295914, 76996, 89540, 37495, 188652, 11818, 14438, 12555, 181940, 266034]"
39851,Clean,"After losing her husband to a heroin overdose, Emily Wang fights to overcome her own addictions and to be reconciled with her estranged son.",Drama,addiction recoveringdrugaddict estrangedson,MaggieCheung NickNolte Bu00e9atriceDalle,OlivierAssayas,"[39851, 1591, 39806, 4032, 33693, 2056, 47889, 8545, 47607, 20360, 13751, 6537, 1417, 74777, 3078, 10327, 44634, 16052, 43959, 30596, 11023, 113947, 88036, 268171, 310569, 10802, 26665, 433715, 9942, 14758, 14405, 11361, 10991, 9813, 338, 1911, 2266, 11313, 41110, 255266, 11446, 783, 8617, 43546, 71859, 57825, 260778, 60400, 41830, 9715]"
39895,From a Whisper to a Scream,"The uncle of an executed murderess relates four stories of his hometown, Oldfield, to a reporter. In the first, an elderly man pursues a romance with a younger woman, even to the grave and beyond. In the second, a wounded man on the run from creditors is rescued by a backwoods hermit who holds the secret to eternal life. In the third, a glass-eating carny pays the ultimate price for looking for love on the outside. And in the fourth, a group of Civil War soldiers are held captive by a household of orphans with strange intentions for them.",Comedy Horror,civilwar narration voodoo necrophilia anthology librarian freakshow,VincentPrice CluGulager TerryKiser,JeffBurr,"[39895, 41730, 11620, 319069, 12246, 38665, 16288, 39183, 9459, 22617, 84204, 6519, 70160, 202575, 54518, 9045, 218500, 14292, 43090, 31117, 9273, 15049, 1880, 142132, 2133, 9388, 62402, 68924, 59108, 40862, 14635, 10592, 9920, 335778, 12620, 201, 41216, 71157, 122, 12429, 5491, 48171, 121, 4858, 10586, 10545, 9448, 78698, 312793, 10781]"
39939,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",Comedy Crime Mystery,alcohol radio policechief highway cops brokenlizard marijuana drughumor policecorruption aftercreditsstinger duringcreditsstinger shenanigans,JayChandrasekhar SteveLemme KevinHeffernan,JayChandrasekhar,"[39939, 100, 9718, 244772, 10280, 11026, 8386, 259693, 1696, 18892, 10748, 165864, 11446, 9679, 16363, 40805, 23685, 18785, 11975, 578, 698, 9372, 616, 59968, 9619, 579, 13183, 591, 11971, 12138, 10314, 8265, 54580, 813, 252680, 11217, 176074, 2539, 15511, 47889, 8374, 2290, 2453, 11687, 308531, 20455, 11199, 48463, 642, 277216]"
40160,Meteor,"After a collision with a comet, a nearly 8km wide piece of the asteroid ""Orpheus"" is heading towards Earth. If it will hit it will cause a incredible catastrophe which will probably extinguish mankind. To stop the meteor NASA wants to use the illegal nuclear weapon satellite ""Hercules"" but discovers soon that it doesn't have enough fire power. Their only chance to save the world is to join forces with the USSR who have also launched such an illegal satellite. But will both governments agree?",Action ScienceFiction Thriller,meteor disaster disasterfilm disastermovie,SeanConnery NatalieWood KarlMalden,RonaldNeame,"[40160, 2787, 3482, 9341, 8850, 18550, 43933, 9449, 39183, 608, 250546, 17710, 264656, 604, 29514, 1123, 660, 9703, 11228, 68726, 2320, 14161, 9610, 77174, 10281, 11470, 14709, 134371, 68724, 50357, 14337, 152742, 36549, 11026, 10514, 24973, 11658, 264660, 12620, 13516, 10773, 34099, 12819, 28089, 9313, 25379, 95, 14635, 67913, 40862]"
40185,Camping Sauvage,"Un camping au bord d'un lac pendant les vacances d'été. Camille, 17 ans, y traîne son ennui coincée entre ses parents et son petit ami. Elle rencontre Blaise, la quarantaine, tout juste embauché comme moniteur de voile. Camille et Blaise connaissent tous deux ce même mal de vivre qui les rapproche et les éloigne des autres. Mais leur complicité alimente la rumeur d'une liaison qui exaspère leur entourage et déchaîne les passions. Ils se lancent alors à corps perdus dans une dangereuse histoire d'amour...",Drama Romance,,DenisLavant IsildLeBesco PascalBongard,ChristopheAli NicolasBonilauri,"[40185, 66607, 3062, 147767, 407887, 15800, 2300, 540, 113947, 11313, 35, 49948, 26390, 43867, 16614, 49040, 253306, 182291, 1542, 2771, 13403, 14278, 71688, 16620, 9473, 1878, 31163, 254472, 13898, 139998, 68818, 86331, 10530, 913, 11011, 30596, 27586, 28666, 21074, 50620, 756, 38810, 364083, 342521, 15239, 387, 15389, 29697, 12079, 23069]"
40247,Please Give,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",Comedy Drama,suicide newyork infidelity cancer independentfilm neighbor apartment womandirector,RebeccaHall CatherineKeener AmandaPeet,NicoleHolofcener,"[40247, 41488, 23398, 10397, 9388, 8982, 28932, 2787, 889, 18840, 1880, 48382, 54518, 5902, 37686, 10185, 71157, 72197, 331190, 45881, 14623, 14869, 10707, 8967, 87093, 16577, 39183, 273895, 14631, 245916, 69848, 22617, 10781, 9549, 11973, 11692, 7944, 9387, 21612, 42807, 135595, 2114, 159037, 84401, 417859, 18947, 217708, 4614, 31117, 14292]"
40264,Vampires Suck,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",Horror Comedy,vampire highschool prom spoof horrorspoof teenager duringcreditsstinger,ChrisRiggi MattLanter JennProske,JasonFriedberg AaronSeltzer,"[40264, 1378, 22013, 21461, 692, 168705, 26428, 15092, 43959, 1690, 11109, 13342, 20352, 84188, 157336, 12, 9327, 25793, 36647, 9619, 1621, 10215, 152742, 125490, 2211, 2266, 10934, 43434, 14369, 62764, 86304, 11129, 194, 84175, 11412, 10327, 15927, 6217, 10514, 9889, 1887, 173, 242512, 18238, 10496, 824, 9802, 546, 11199, 115210]"
40428,8: The Mormon Proposition,"Filmmaker and ex-Church of Jesus Christ of Latter-day Saints member Reed Cowan examines that church's nationwide efforts to prevent the legalization of gay marriage - including California's Proposition 8, which was passed by voters in 2008. Confidential church documents, statements by high-ranking church officials and other sources detail 30 years of efforts to turn back gay rights, particularly by the Mormon-sponsored National Organization for Marriage.",Documentary,independentfilm,RockyMayorAnderson MattAune TylerBarrick,ReedCowan StevenGreenstreet,"[40428, 26428, 435, 46829, 207769, 10314, 1667, 14811, 9459, 63006, 60400, 13516, 26390, 8202, 2447, 277216, 821, 33196, 64973, 9902, 29595, 8869, 24977, 1372, 756, 12289, 10545, 15239, 321741, 23963, 12657, 14914, 8810, 35073, 11323, 43884, 9473, 84175, 6020, 15389, 27936, 44639, 75674, 45649, 33157, 597, 55616, 14271, 92591, 762]"
40494,Trapeze,"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.",Drama,circus trapezeartist,BurtLancaster TonyCurtis GinaLollobrigida,CarolReed,"[40494, 3683, 8293, 9583, 54518, 49049, 48231, 8848, 2841, 5491, 13475, 10929, 36648, 48171, 20156, 1894, 708, 12142, 191714, 225235, 85, 24748, 70436, 24973, 38665, 9440, 319069, 76349, 18892, 44944, 231, 37137, 46138, 1895, 11620, 549, 279, 242095, 115, 6521, 10822, 11186, 70160, 7347, 114150, 84401, 27759, 335778, 9311, 10288]"
40505,I Got the Hook Up,"Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI.",Action Comedy,,MasterP AnthonyJohnson IceCube,MichaelMartin,"[40505, 7446, 11132, 319069, 14902, 15049, 225235, 9570, 57612, 46256, 142132, 109410, 205775, 1880, 40862, 8293, 10545, 218500, 1808, 84204, 290555, 7509, 15122, 39183, 196, 14120, 34813, 17820, 71157, 9311, 21345, 59108, 61984, 84318, 46332, 591, 89708, 84401, 10353, 26672, 85, 312793, 62677, 10016, 77459, 10179, 41216, 41317, 1688, 13950]"
40652,The Married Woman,"Charlotte is young and modern, not a hair out of place, superficial, cool; she reads fashion magazines - does she have the perfect bust? She lives in a Paris suburb with her son and her husband Pierre, a pilot. Her lover is Robert, an actor. Assignations with him, dinner with her husband and a client, consulting a physician: there's tension at home, Pierre had her followed a few months before, their marital play has an edge, Pierre slaps her and apologizes. She quizzes Robert: is he acting when he's with her? Events may force her to choose Robert or Pierre. Close-ups fill the screen; is there more than surface? Her eyes tear up. The horrors of war provide a distant counterpoint.",Drama Romance,sandstorm woman godard married,MachaMu00e9ril BernardNou00ebl PhilippeLeroy,Jean-LucGodard,"[40652, 13751, 4032, 41248, 2009, 15660, 16052, 235271, 10047, 19344, 41110, 124606, 36549, 84175, 11412, 9662, 55903, 24961, 8357, 345911, 12093, 43959, 10530, 39486, 595, 14536, 16988, 37232, 1408, 64499, 62677, 44770, 15639, 48035, 219, 18206, 13403, 18701, 84188, 433715, 69640, 42586, 43839, 7913, 597, 15765, 37842, 328307, 306667, 10991]"
40658,Starsuckers,"Starsuckers is the most controversial documentary of the year, and was released in British cinemas in November 2009 to critical acclaim. It's a darkly humourous and shocking exposé of the celebrity obsessed media, that uncovers the real reasons behind our addiction to fame and blows the lid on the corporations and individuals who profit from it.",Documentary Foreign,,EllisCashmore MaxClifford RichardCurtis,ChrisAtkins,"[40658, 13516, 89708, 62402, 40862, 71157, 11516, 10982, 24977, 159037, 824, 613, 60400, 26672, 20455, 9388, 62177, 39183, 8357, 10533, 935, 112937, 62255, 9449, 64973, 12555, 597, 12403, 15976, 43884, 7304, 46332, 8818, 10353, 19495, 6968, 2133, 7278, 22617, 9619, 9610, 12289, 10514, 188652, 68726, 7509, 10152, 811, 121, 84175]"
40688,Meet the Deedles,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,Animation Comedy Family,,PaulWalker JohnAshton DennisHopper,SteveBoyum,"[40688, 8469, 132363, 137, 13950, 8885, 10339, 357441, 50135, 813, 11011, 8386, 756, 25462, 164457, 2162, 7518, 45153, 142132, 54580, 13518, 9353, 12207, 6020, 16288, 35, 22907, 9920, 20694, 19585, 35199, 708, 38448, 294254, 14191, 9362, 36586, 13994, 2022, 57294, 27936, 8883, 8869, 10393, 39209, 1808, 31175, 92591, 319069, 10776]"
40769,Mutual Appreciation,"Alan is a musician who leaves a busted-up band for New York, and a new musical voyage. He tries to stay focused and fends off all manner of distractions, including the attraction to his good friend's girlfriend. Film of the ""Mumblecore"" genre.",Drama Comedy,musician romance independentfilm mumblecore,JustinRice RachelClift AndrewBujalski,AndrewBujalski,"[40769, 83666, 10715, 40920, 7509, 24973, 62255, 48035, 89861, 89708, 194588, 31175, 9093, 9275, 23730, 54580, 14544, 10914, 8818, 11026, 45767, 39563, 152747, 266856, 41508, 10776, 59917, 813, 146631, 45054, 12079, 8095, 14425, 188652, 354624, 15708, 8619, 225235, 2898, 3080, 783, 10353, 323270, 47889, 36811, 40862, 14057, 18841, 121, 205775]"
40794,Loose Cannons,"Tommaso is the youngest son of the Cantones, a large, traditional southern Italian family operating a pasta-making business since the 1960s. On a trip home from Rome, where he studies literature and lives with his boyfriend, Tommaso decides to tell his parents the truth about himself. But when he is finally ready to come out in front of the entire family, his older brother Antonio ruins his plans.",Comedy Drama Romance,,NicoleGrimaudo RiccardoScamarcio AlessandroPreziosi,FerzanOzpetek,"[40794, 37232, 326284, 31163, 12555, 7913, 40920, 2395, 27686, 34647, 12602, 8913, 318040, 7453, 9900, 9449, 312793, 1722, 385636, 593, 49478, 9003, 218500, 94329, 12838, 38415, 27586, 2755, 50620, 14120, 23759, 13898, 26672, 222649, 12079, 109451, 10353, 71688, 371690, 13889, 1808, 1579, 30379, 38717, 159037, 113947, 8357, 38810, 48035, 935]"
40805,The Green Hornet,"Britt Reid (Seth Rogen), the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father (Tom Wilkinson) dies, Britt meets Kato (Jay Chou), a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky (Christoph Waltz).",Action Crime Comedy,bomb martialarts assassin vandalism nightclub training knife party playboy superhero revenge trap violence kato carchase methlab,SethRogen JayChou ChristophWaltz,MichelGondry,"[40805, 57825, 592, 225235, 642, 755, 11026, 22556, 707, 604, 18892, 9614, 152747, 40862, 11678, 9702, 44990, 11702, 3683, 89708, 105, 16363, 8848, 1088, 6521, 542, 8961, 73, 31175, 54580, 156022, 68737, 9311, 6968, 13516, 121676, 26843, 2453, 9275, 99861, 74777, 205775, 1891, 24973, 8850, 10393, 9884, 944, 77459, 44555]"
40807,50/50,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",Comedy Drama,painter fathersonrelationship therapist cancer psychologist bestfriend doctor patient vomiting driver'slicense chemotherapy therapistpatientrelationship,JosephGordon-Levitt SethRogen AnnaKendrick,JonathanLevine,"[40807, 25248, 1885, 9339, 113406, 1246, 76493, 310, 8053, 11386, 927, 8046, 821, 89857, 100, 26428, 12, 2289, 73511, 9099, 54897, 404, 11870, 1088, 20533, 43090, 663, 10414, 928, 6964, 20981, 10212, 526, 8849, 321741, 8618, 12621, 13007, 944, 9434, 209403, 16, 11042, 12207, 33157, 1579, 16508, 6435, 27936, 1588]"
40862,Iraq for Sale: The War Profiteers,"Documentary portraying the actions of U.S. corporate contractors in the U.S.-Iraq war. Interviews with employees and former employees of such companies as Halliburton, CACI, and KBR suggest that government cronyism is behind apparent ""sweetheart"" deals that give such contractors enormous freedom to profit from supplying support and material to American troops while providing little oversight. Survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers, and soldiers indicate that the quality of services provided is sub-standard and severely in contradiction to the comparatively huge profits being generated. Also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees.",Documentary,,ShereefAkeel,RobertGreenwald,"[40862, 89708, 22617, 319069, 613, 61984, 13516, 39183, 642, 89540, 60400, 40658, 6968, 49478, 62255, 13785, 1911, 38543, 62677, 71157, 9289, 84175, 62402, 8293, 20455, 9459, 264656, 142132, 152747, 10353, 277216, 591, 24977, 9045, 48035, 29514, 8265, 14902, 54580, 24748, 7509, 20337, 654, 15122, 159037, 69382, 1808, 435, 18892, 12403]"
40880,Pandaemonium,"Set in England during the early 19th century, Pandaemonium evokes late-1960s America in its depiction of the relationship between Samuel Taylor Coleridge (Linus Roach) and William Wordsworth (John Hannah). Instead of going to Vietnam, Wordsworth goes off to fight against the French while Coleridge stays at home and promotes utopianism. After the war, the poets live and work together with Coleridge's wife, Sara (Samantha Morton), and Wordsworth's sister, Dorothy (Emily Woof). At first this communal arrangement works to the advantage of Coleridge--who does some of his best writing while Wordsworth stagnates--until Coleridge becomes addicted to opium. Wordsworth, meanwhile, doesn't find his voice until he abandons his friend. In 20th-century vernacular, Wordsworth is the yuppie, Coleridge the hippie.",Drama Foreign,,LinusRoache JohnHannah SamanthaMorton,JulienTemple,"[40880, 925, 57165, 7347, 72913, 11977, 15005, 5550, 10159, 9549, 11165, 11237, 172385, 53457, 15655, 1909, 290595, 14283, 11249, 20526, 12160, 19405, 23330, 201132, 287815, 9452, 196, 13491, 595, 14438, 4958, 47941, 526, 240, 9361, 2009, 222649, 51162, 59917, 27759, 8849, 10876, 23730, 11831, 25769, 8265, 11382, 122917, 165, 10637]"
40914,Royal Kill,"A fearsome warrior from the Kingdom of Samarza arrives in America to assassinate a high school girl. The girl does not know it, but she is the last living heir to the Kingdom. A noble guard arrives in America to protect the young princess.",Action Thriller,bodyguard princess femaleassassin soldier heir,PatMorita EricRoberts GailKim,BabarAhmed,"[40914, 1649, 14292, 62402, 39895, 122, 38665, 39183, 84204, 142132, 60400, 152760, 9700, 9610, 22617, 13785, 26672, 218500, 3482, 157058, 14120, 9459, 10179, 110402, 16653, 319069, 121, 59108, 2133, 1499, 71157, 11132, 59981, 10281, 41216, 61984, 12429, 8982, 41317, 14161, 1430, 81005, 19495, 887, 11692, 31867, 31117, 657, 381902, 228165]"
40920,The Business of Fancydancing,"Seymour Polatkin is a successful, gay Indian poet from Spokane who confronts his past when he returns to his childhood home on the reservation to attend the funeral of a dear friend.",Music Drama,independentfilm,EvanAdams MichelleSt.John GeneTagaban,ShermanAlexie,"[40920, 864, 27586, 37232, 12289, 593, 17139, 48035, 12079, 7913, 5900, 13898, 12602, 42819, 71688, 89708, 49478, 37056, 7509, 31163, 235260, 23759, 4147, 253306, 40794, 290555, 84175, 10353, 323270, 9473, 387, 6968, 11194, 268917, 1878, 43867, 595, 113947, 157293, 256274, 49948, 33196, 9662, 16614, 13889, 46435, 14914, 2395, 39563, 30315]"
40932,Can't Stop the Music,Movie about the Village People filmed in a documentary style.,Comedy Music,camp disco womandirector villagepeople,AlexBriley DavidHodo GlennHughes,NancyWalker,"[40932, 147767, 15800, 27586, 71688, 35, 49948, 3062, 16614, 13403, 15544, 43867, 2300, 18570, 40185, 112937, 13898, 2395, 43884, 540, 50620, 66607, 2493, 13963, 16428, 14278, 864, 123678, 4553, 43942, 9607, 1878, 139998, 13889, 21074, 2287, 473, 36597, 8913, 407887, 84175, 46435, 31163, 6552, 9473, 7913, 182291, 8069, 11194, 49040]"
40963,Little Big Top,"An aging out of work clown returns to his small hometown, resigned to spend the rest of his days in a drunken stupor. But when his passion for clowning is reawakened by the local amateur circus he finds his smile.",Comedy,independentfilm,SidHaig RichardRiehle MelEngland,,"[40963, 38717, 9093, 326284, 9003, 40794, 746, 13223, 49081, 152747, 2122, 11499, 37532, 252360, 152742, 10914, 34101, 40920, 27936, 12602, 2755, 1590, 12555, 37232, 115210, 9900, 22301, 158150, 38415, 45054, 6278, 19405, 250184, 9288, 14914, 12192, 49478, 14369, 385636, 36955, 34647, 77, 593, 252, 296099, 20981, 18475, 62255, 72914, 188166]"
41009,Perrier’s Bounty,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,Action Comedy Crime Drama,suspense,CillianMurphy BrendanGleeson JimBroadbent,IanFitzgibbon,"[41009, 2669, 10929, 24226, 27936, 354624, 1894, 95755, 10782, 27759, 222649, 72976, 284536, 14538, 11322, 19905, 9440, 14120, 244339, 201, 231, 24575, 861, 136797, 11702, 11283, 31909, 9275, 15394, 58233, 84892, 29076, 10844, 14662, 2085, 49049, 69382, 89857, 4982, 43947, 3683, 9448, 367551, 38786, 228326, 53182, 290555, 115872, 10914, 45054]"
41110,I Am Love,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",Drama Romance,adultery restaurant textileindustry malefriendship bourgeoisie food chef highsociety,TildaSwinton FlavioParenti EdoardoGabbriellini,LucaGuadagnino,"[41110, 55903, 10530, 4032, 84175, 10991, 219, 39486, 16052, 40652, 89861, 2266, 11820, 7913, 11648, 253306, 37056, 433, 33196, 2011, 12602, 84188, 597, 29697, 595, 9662, 15660, 37232, 15927, 260778, 14914, 113947, 235271, 8357, 36549, 49948, 12289, 207769, 60400, 48035, 9023, 12569, 295914, 2009, 5393, 9473, 13403, 50848, 568, 576]"
41144,To Save A Life,"Jake Taylor has everything. He has a beautiful girl, he's the champion in basketball and beer pong, and everyone loves him. Then, an old childhood friend, whom Jake used to be friends with, commits suicide. Jake begins to think. He wonders what he could've done to save his friend's life. A youth minister tells him that Jake needs God. So Jake becomes a Christian. However, things begin to spin out of control. His dad is cheating on his mom, his girlfriend is pregnant, and his former friends ridicule and mock him. During all this, Jake is going to realize just what it means to be a Christian and how, to save a life.",Drama,christian independentfilm,RandyWayne DejaKreutzberg JoshuaWeigel,BrianBaugh,"[41144, 18475, 1930, 266396, 19615, 385636, 158150, 30128, 13435, 13064, 12159, 38717, 41508, 2122, 2755, 253261, 1579, 11042, 125052, 37532, 43653, 361505, 53862, 10416, 9003, 12770, 13160, 20737, 343409, 35691, 7873, 244267, 67238, 9978, 10225, 190847, 389425, 72358, 39141, 6071, 10218, 47692, 9678, 453, 67913, 318040, 18734, 20763, 329540, 21641]"
41154,Men in Black 3,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",Action Comedy ScienceFiction,timetravel timemachine alien fictionalgovernmentagency seeingthefuture changinghistory,WillSmith TommyLeeJones JoshBrolin,BarrySonnenfeld,"[41154, 5175, 39183, 49081, 99861, 168530, 13260, 16651, 98, 10185, 889, 24055, 2787, 11460, 72197, 29514, 19615, 39541, 27569, 205775, 47546, 228165, 22617, 613, 31867, 604, 8982, 14635, 257932, 20653, 244114, 18947, 4133, 10913, 165, 13064, 109451, 10592, 184315, 202575, 657, 68726, 84401, 46332, 20856, 11843, 11702, 203801, 1649, 13950]"
41210,The Switch,"An unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. Seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own.",Comedy Romance Drama,alcohol singleparent baby restaurant aquarium sperm littleboy malefemalerelationship pregnant artificialinsemination,JasonBateman JenniferAniston JeffGoldblum,JoshGordon WillSpeck,"[41210, 594, 105, 9348, 8363, 10661, 10391, 15005, 20360, 1088, 1591, 8966, 49022, 57825, 55721, 9535, 20468, 14014, 4566, 813, 14836, 4953, 16172, 9715, 1792, 3082, 72113, 284, 46889, 47327, 2652, 13154, 713, 9716, 10471, 10923, 129670, 2290, 192132, 2539, 39486, 40805, 152747, 59860, 11495, 4935, 332, 1360, 24940, 6282]"
41216,Legend of the Guardians: The Owls of Ga'Hoole,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.",Animation Adventure Family Fantasy,owl,EmilyBarclay AbbieCornish EssieDavis,ZackSnyder,"[41216, 319069, 9920, 1808, 10982, 7509, 218500, 142132, 57612, 10353, 14120, 39183, 26672, 8293, 225235, 14902, 62402, 11620, 89708, 290555, 53182, 15049, 1894, 10545, 38665, 54580, 3683, 253412, 9099, 5491, 9273, 46256, 34043, 533, 109451, 9045, 116977, 2133, 25388, 13516, 61984, 1245, 10393, 43947, 13785, 228165, 174362, 8741, 865, 60400]"
41233,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",Drama Romance,musical duringcreditsstinger 3d,RickMalambri AdamG.Sevani JoeSlaughter,JonM.Chu,"[41233, 11113, 162396, 595, 9473, 15121, 9957, 8841, 11977, 201132, 21074, 65203, 609, 50620, 8847, 14283, 43942, 295914, 20520, 24961, 60463, 16769, 244786, 11820, 205321, 117942, 7913, 49948, 4553, 20764, 251471, 46435, 824, 9023, 7278, 849, 704, 6116, 26390, 10530, 2266, 184341, 43867, 84175, 244776, 64686, 70687, 37056, 11194, 49040]"
41248,The Girl on the Train,"The Girl on the Train is a 2009 French drama film directed by André Téchiné. Jeanne is a young woman, striking but otherwise without qualities. Her mother tries to get her a job in the office of a lawyer, Bleistein, her lover years ago. Jeanne fails the interview but falls into a relationship with Franck, a wrestler whose dreams and claims of being in a legitimate business partnership Jeanne is only too happy to believe. When Franck is arrested, he turns on Jeanne for her naivety; she's stung and seeks attention by making up a story of an attack on a train. Is there any way out for her?",Drama Romance,,MichelBlanc CatherineDeneuve u00c9milieDequenne,Andru00e9Tu00e9chinu00e9,"[41248, 36549, 41317, 40652, 11632, 8265, 44413, 595, 2009, 29514, 8643, 142132, 84175, 13516, 62255, 39563, 48035, 13751, 75900, 2841, 34069, 4032, 6968, 15005, 78814, 135595, 60400, 62677, 328307, 191229, 249164, 19405, 11249, 15648, 54580, 12429, 22617, 10281, 597, 13785, 43090, 433, 11382, 9099, 40862, 89708, 9289, 11165, 65203, 10159]"
