movie_id,title,overview,subject,keywords,cast,crew,recom
125052,Hurricane Streets,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?",Romance Crime Drama,prison newmexico smuggling gang theft,BrendanSextonIII AntoineMcLean MtumeGant,MorganJ.Freeman,[]
125123,Among Giants,"A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a young Romeo. Into the mix comes Gerry, an Australian with a spirit of adventure and mountain climbing skills. She wants a job, and against the others' advice, who don't want a woman on the job, Ray hires her. Then she and Ray fall in love. He asks her to marry him, gives her a ring. Steve's jealous; Ray's ex-wife complains that he spends on Gerry, not his own kids, and she predicts that Gerry won't stay around. Plus, there's pressure to finish the job fast. Economics, romance, and wanderlust spark the end.",Comedy Romance,yorkshire love friends,PetePostlethwaite RachelGriffiths AndySerkis,SamMiller,[]
125263,Broken Vessels,"A young Pennsylvania man moves to Los Angeles to begin work for an ambulance service. There he is teamed with a supremely confident vet who seemingly has gone through a large number of partners. Initially the novice is awed by the more experienced man's capabilities to deal with the high pressure situations they encounter. However, gradually he discovers that all is not as it seems. While the vet is ice on the surface, he actually gets through the ordeals by heavy drug use and avoids commitments. Soon the younger man finds himself pulled into the same world and has to decide what direction he wants to take.",Drama,,ToddField JasonLondon RoxanaZal,ScottZiehl,[]
125490,Antiviral,"After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life .",ScienceFiction Horror,injection celebrity satire nearfuture metamorphosis technoir virus bodyhorror,CalebLandryJones SarahGadon MalcolmMcDowell,BrandonCronenberg,[]
125537,Smiling Fish & Goat On Fire,"Two brothers share a house in LA's Fairfax district: Tony's a feckless actor, Chris is an accountant. Both are in relationships on rocky ground. As these emotions swirl, Tony meets his US Postal Service letter carrier, a single mom named Kathy who's come to LA from Wyoming with her daughter, a budding actress. Chris meets Anna, an Italian beauty working in the States for a few months wrangling animals on movie sets. Chris also befriends Clive, an aging and crusty man whose longing for his recently-deceased wife is a portrait of true love. Can Clive's example help Chris sort out his love life, and can Tony grow up enough to see the possibilities with Kathy and her daughter?",Comedy Romance,,DerickMartini AmyHathaway StevenMartini,KevinJordan,[]
126141,The Case of the Grinning Cat,Paris 2002. Yellow cats appear on the walls. Chris Marker is looking for these mysterious cats and captures with his camera the political and international events of these last two years (war in Iraq...).,Documentary,,,ChrisMarker,[]
126186,Shanghai Calling,"When ambitious New York attorney Sam is sent to Shanghai on assignment, he immediately stumbles into a legal mess that could end his career. With the help of a beautiful relocation specialist, a well-connected old-timer, a clever journalist, and a street-smart legal assistant, Sam might just save his job, find romance, and learn to appreciate the beauty and wonders of Shanghai. Written by Anonymous (IMDB.com).",,,DanielHenney ElizaCoupe BillPaxton,DanielHsia,[]
126319,Ernest & Celestine,"Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",Animation Comedy Drama Family,mouse musician friendship prejudice bear,Anne-MarieLoop LambertWilson PaulineBrunner,Stu00e9phaneAubier VincentPatar BenjaminRenner,[]
126509,2016: Obama's America,"2016: Obama's America takes audiences on a gripping visual journey into the heart of the worlds most powerful office to reveal the struggle of whether one man's past will redefine America over the next four years. The film examines the question, ""If Obama wins a second term, where will we be in 2016?"" Across the globe and in America, people in 2008 hungered for a leader who would unite and lift us from economic turmoil and war. True to Americas ideals, they invested their hope in a new kind of president, Barack Obama. What they didn't know is that Obama is a man with a past, and in powerful ways that past defines him--who he is, how he thinks, and where he intends to take America and the world. Immersed in exotic locales across four continents, best selling author Dinesh DSouza races against time to find answers to Obama's past and reveal where America will be in 2016.",Documentary,,,JohnSullivan DineshD'Souza,[]
127493,Stolen,"A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi.",Action Crime Drama Thriller,taxidriver thief fbiagent,NicolasCage Malinu00c5kerman JoshLucas,SimonWest,[]
127560,The Railway Man,"A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.",Drama History,posttraumaticstressdisorder japanese worldwarii victim autobiography basedontruestory history revenge redemption torture,JeremyIrvine ColinFirth StellanSkarsgu00e5rd,JonathanTeplitzky,[]
127867,The Brass Teapot,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",Comedy Fantasy Thriller,fantasy basedoncomicbook money magicalobject womandirector,JunoTemple MichaelAngarano AlexisBledel,RamaaMosley,[]
127918,The Gatekeepers,"In an unprecedented and candid series of interviews, six former heads of the Shin Bet — Israel's intelligence and security agency — speak about their role in Israel's decades-long counterterrorism campaign, discussing their controversial methods and whether the ends ultimately justify the means. (TIFF)",Documentary,israel army intelligenceagency shinbet,AmiAyalon AvrahamShalom YaakovPeri,DrorMoreh,[]
129139,The To Do List,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",Comedy Romance,sex sexuality irony sarcasm naivety blackhumor swimmingpool teenagegirl sexualhumor summer loveinterest summervacation fatherdaughterrelationship attraction highschoolstudent teenagesexuality clumsiness lifeguard immaturity awkwardness list womandirector publicpool femalesexuality virginity 1990s,AubreyPlaza JohnnySimmons BillHader,MaggieCarey,[]
129670,Nebraska,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",Drama Adventure,montana smalltown dementia aging roadtrip fword pickuptruck lincolnnebraska nebraska sweepstakes confrontingthepast,BruceDern WillForte BobOdenkirk,AlexanderPayne,[]
130150,Labor Day,"Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited.",Drama,escapedconvict depressedmom,JoshBrolin KateWinslet GattlinGriffith,JasonReitman,[]
131631,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,ScienceFiction Adventure Thriller,resistance post-apocalyptic dystopia war sequel femaleprotagonist bowandarrow game futurewar revolt classprejudice humansubjugation basedonyoungadultnovel,JenniferLawrence JoshHutcherson LiamHemsworth,FrancisLawrence,[]
131634,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",Action Adventure ScienceFiction,revolution strongwoman dystopia gameofdeath 3d basedonyoungadultnovel,JenniferLawrence JoshHutcherson LiamHemsworth,FrancisLawrence,[]
132232,Mama,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",Horror,supernaturalhorror,JessicaChastain NikolajCoster-Waldau MeganCharpentier,AndyMuschietti,[]
132316,Jab Tak Hai Jaan,"An ex-army man, leading a double life in London, must choose between his wife and muse. Jab Tak Hai Jaan movie is a love triangle,and also marks the return of Yash Chopra as a director after eight years. In Jab Tak Hai Jaan, Shahrukh Khan plays the character of Samar who is an angry, unforgiving, with loads of emotional baggage. His role will span two ages, one in his late twenties as a musician based in London and the other at an older age as an introverted, composed, dutiful army officer in Kashmir. Katrina as Meera play as a seductress, an unattainable beauty. And Anushka as Akira who is 21 year old and works for Discovery Channel and makes documentaries.",Drama Romance,bollywood fallinlove,ShahRukhKhan KatrinaKaif AnushkaSharma,YashChopra,[]
132344,Before Midnight,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,Romance Drama,hotel airport hotelroom greece dream greek friends author writer summervacation twins,EthanHawke JulieDelpy SeamusDavey-Fitzpatrick,RichardLinklater,[]
132363,The Butler,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",Drama,whitehouse butler biography civilrights,ForestWhitaker DavidBanner MichaelRaineyJr.,LeeDaniels,[]
133575,The Velocity of Gary,Gary is in love with Valentino. So is Mary Carmen. Their life changes when Valentino is hit with a deadly disease and is slowly dying in their hands. They tear each other off to end up re-uniting upon their love for the same man.,Drama Romance,,VincentD'Onofrio SalmaHayek ThomasJane,DanIreland,[]
133694,Promised Land,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",Drama,smalltown campaign salesman farmland naturalgas fracking,MattDamon JohnKrasinski FrancesMcDormand,GusVanSant,[]
133698,Fly Me to the Moon,"Successful woman in love tries to break her family curse of every first marriage ending in divorce, by dashing to the alter with a random stranger before marrying her boyfriend.",Comedy Romance,,DianeKruger DanyBoon AlicePol,PascalChaumeil,[]
133805,Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",Drama Horror,terror basedonnovel power telekinesis highschool remake revenge murder prank prom teenager explosion violence religious humiliation womandirector,Chlou00ebGraceMoretz JulianneMoore JudyGreer,KimberlyPeirce,[]
133931,Zambezia,"Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community",Comedy Animation Adventure Family,falcon bird origin,JeremySuarez SamuelL.Jackson AbigailBreslin,WayneThornley,[]
134371,Atlas Shrugged Part II,"The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon. Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World. But, the motor is dead... there is no one left to decipher its secret... and, someone is watching. It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good. A motor that would power the World. A World whose motor would be stopped. Who is John Galt?",Drama ScienceFiction Mystery,aynrand,SamanthaMathis JasonBeghe EsaiMorales,JohnPutch,[]
134374,Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",Thriller Crime Action,miami scam crime weightlifting weightlifting duringcreditsstinger,MarkWahlberg DwayneJohnson AnthonyMackie,MichaelBay,[]
134597,The Collection,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",Horror Thriller,mercenary party sequel gore escape serialkiller maskedkiller trap,JoshStewart ChristopherMcDonald EmmaFitzpatrick,MarcusDunstan,[]
135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",Action Adventure ScienceFiction Thriller,monster dna tyrannosaurusrex velociraptor island sequel suspense disaster escape dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror,ChrisPratt BryceDallasHoward IrrfanKhan,ColinTrevorrow,[]
135595,Trade Of Innocents,"In the back streets of a tourist town in present-day Southeast Asia, we find a filthy cinder block room; a bed with soiled sheets; a little girl waits for the next man. Alex (Dermot Mulroney), a human trafficking investigator, plays the role of her next customer as he negotiates with the pimp for the use of the child. Claire (Mira Sorvino), Alex's wife, is caught up in the flow of her new life in Southeast Asia and her role as a volunteer in an aftercare shelter for rescued girls where lives of local neighborhood girl's freedoms and dignity are threatened. Parallel story lines intertwine and unfold twists against the backdrop of the dangerous human trafficking world, in a story of struggle, life, hope and redemption in the ""TRADE of INNOCENTS.""",Drama Thriller,,DermotMulroney MiraSorvino JohnBillingsley,ChristopherBessette,[]
136400,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,Action Comedy Crime,undercover undercoveragent basedoncomicbook money fugitive bankrobbery deaagent,DenzelWashington MarkWahlberg PaulaPatton,BaltasarKormu00e1kur,[]
136795,The Heat,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",Action Comedy Crime,boston fbi buddycomedy,SandraBullock MelissaMcCarthy Demiu00e1nBichir,PaulFeig,[]
136797,Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",Action Crime Drama Thriller,streetrace supercars superspeed car basedonvideogame duringcreditsstinger 3d,AaronPaul DominicCooper ImogenPoots,ScottWaugh,[]
136835,No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",Crime Thriller,sadistic hostage sociopath serialkiller blood escapedconvict murderer homeinvasion killer deadly escapedkiller,IdrisElba TarajiP.Henson LeslieBibb,SamMiller,[]
137093,Last Vegas,Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,Comedy,casino malefriendship stagnight lasvegas elderly,RobertDeNiro MorganFreeman MichaelDouglas,JonTurteltaub,[]
137094,Jack Ryan: Shadow Recruit,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",Action Drama Thriller,londonengland corruption cia terrorist sniper explosive intelligence russia murder conspiracy surveillance agent jackryan u.s.marine rehab analyst,ChrisPine KeiraKnightley KevinCostner,KennethBranagh,[]
137106,The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",Adventure Animation Comedy Family Fantasy,fathersonrelationship creativity friendship partliveaction toys basedontoy fallinginlove superpowers duringcreditsstinger differentworlds lego batman,ChrisPratt WillFerrell ElizabethBanks,PhilLord ChristopherMiller,[]
137321,Winter's Tale,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",Drama Fantasy Mystery Romance,basedonnovel,ColinFarrell JessicaBrownFindlay RussellCrowe,AkivaGoldsman,[]
137347,Closer to the Moon,A Romanian police officer teams up with a small crew of bank robbers to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie.,Comedy Drama,bankrobbery,VeraFarmiga MarkStrong HarryLloyd,NaeCaranfil,[]
137955,Crowsnest,"In late summer of 2011, five young friends on a road trip went missing after being attacked by nomadic cannibals in a huge RV. Video was recorded by the victims &amp; recovered by police as evidence in their still-unsolved murders.",,,,,[]
138103,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",Action Adventure Thriller,cia armsdealer sequel rescuemission hospital battle sledgehammer revolver,SylvesterStallone JasonStatham HarrisonFord,PatrickHughes,[]
138697,Don Jon,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",Romance Comedy Drama,pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation,JosephGordon-Levitt ScarlettJohansson JulianneMoore,JosephGordon-Levitt,[]
138832,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,Comedy Crime,mexico police gang drugsmuggling drug family,JasonSudeikis JenniferAniston WillPoulter,RawsonMarshallThurber,[]
138843,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",Horror Thriller,sistersisterrelationship exorcism rhodeisland basedontruestory farmhouse paranormalinvestigation ghost supernaturalpower paranormalinvestigator annabelle,PatrickWilson VeraFarmiga LiliTaylor,JamesWan,[]
138976,Treachery,"Treachery centers on a man (Biehn) who is reunited with his estranged son at a remote wedding party. When a storm strands the party, ugly truths are revealed.",Drama,,MatthewZiff MichaelBiehn SarahButler,TravisRomero,[]
139038,A Haunted House,"A spoof of all the ""found-footage/documentary style"" films released in recent years.",Comedy Horror,horrorspoof foundfootage duringcreditsstinger,MarlonWayans EssenceAtkins NickSwardson,MichaelTiddes,[]
139715,Detention of the Dead,A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,Comedy Horror,highschool independentfilm zombie extremeviolence,JacobZachar AlexaNikolas ChristaBrittanyAllen,AlexCraigMann,[]
139998,Supporting Characters,Two New York film editors balance their personal relationships while reworking a movie in crisis.,Drama Comedy,marriageproposal relationship filmmaking filmediting,AlexKarpovsky TarikLowe ArielleKebbel,DanielSchechter,[]
140300,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",Action Adventure Animation Comedy Family,china martialarts kungfu village panda sequel talkinganimal anthropomorphism dragon ancientchina wuxia womandirector,JackBlack BryanCranston DustinHoffman,JenniferYuhNelson AlessandroCarloni,[]
140823,Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,Comedy Drama History,biography animation writer moviemaking,EmmaThompson TomHanks PaulGiamatti,JohnLeeHancock,[]
142061,"Batman: The Dark Knight Returns, Part 2",Batman has stopped the reign of terror that The Mutants had cast upon his city. Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,Action Animation,dccomics future joker robin basedongraphicnovel dystopicfuture superpowers,PeterWeller ArielWinter DavidSelby,JayOliva,[]
142132,Sugar Town,"Look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries to steal her boy friend who is a music producer by offering sexual favors. The producer meanwhile is trying to orchestrate a comeback for a former glam band comprised of Michael Des Barres, John Taylor and Martin Kemp. Rosanna Arquette plays the former movie star wife of the lead singer, who is fretting because she has just been offered the role as the mother of one of the new ingenious. Beverly D'Angelo also shows up as a millionairess who agrees to bankroll the group, but only if she gets a roll in the hay with the lead singer. All of the career problems, including drug proclivity, are represented in this film.",Comedy,womandirector,JohnTaylor MichaelDesBarres MartinKemp,AllisonAnders KurtVoss,[]
144336,Sabotage,"In ""Sabotage"", Arnold Schwarzenegger leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done - until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",Action Drama Thriller Crime,drugcartel dea,ArnoldSchwarzenegger SamWorthington MireilleEnos,DavidAyer,[]
144340,Admission,"Strait-laced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted – but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having.",Comedy Drama Romance,princetonuniversity admissions,TinaFey PaulRudd MichaelSheen,PaulWeitz,[]
145220,Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",Comedy Adventure Crime Family,musical themuppets,RickyGervais TyBurrell TinaFey,JamesBobin,[]
146198,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,Action Thriller,heist betrayal dirtycop,CaseyAffleck ChiwetelEjiofor WoodyHarrelson,JohnHillcoat,[]
146203,The Last Exorcism Part II,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",Horror Thriller,foundfootage,AshleyBell JuliaGarner AndrewSensenig,EdGass-Donnelly,[]
146216,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,Action Comedy Crime Thriller,paris londonengland cia russia mi6 hiredkiller explodingairplane,BruceWillis CatherineZeta-Jones AnthonyHopkins,DeanParisot,[]
146227,Getaway,"Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",Action Crime,,EthanHawke SelenaGomez JonVoight,CourtneySolomon,[]
146233,Prisoners,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",Drama Thriller Crime,pennsylvania kidnapping maze vigilante ruralsetting candlelightvigil,HughJackman JakeGyllenhaal PaulDano,DenisVilleneuve,[]
146238,Runner Runner,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",Crime Thriller Drama,gambling casino gamblingdebts dirtycop puertorico,BenAffleck GemmaArterton JustinTimberlake,BradFurman,[]
146239,Delivery Man,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,Comedy,remake spermdonor,VinceVaughn CobieSmulders ChrisPratt,KenScott,[]
146269,The Young Unknowns,"Charlie, his sexy girlfriend, and his moronic best friend drink, drug, and self-destruct over the course of one day at Charlie's father home in Los Angeles.",Drama,womandirector,DevonGummersall ArlyJover EionBailey,CatherineJelski,[]
146304,The Best Man Holiday,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited.",Comedy,bestman,TerrenceHoward HaroldPerrineau MorrisChestnut,MalcolmD.Lee,[]
146631,U.F.O.,"A group of friends awake one morning to find all electricity and power shut off and an immense alien aircraft hovering in the air above their heads. Suddenly this regular group of friends is battling to survive as the entire human race is threatened by the alien army hovering ominously above. Aliens announce a hostile takeover of Earth by cutting off all power and communications, prompting a small band of survivors to fight for the human race in this sci-fi action-adventure featuring Jean-Claude Van Damme",Action Adventure ScienceFiction,impostor alieninvasion military partying,BiancaBree SeanBrosnan SimonPhillips,DominicBurns,[]
146882,Elza,A young Parisian woman of Caribbean descent returns to her native island of Guadeloupe looking for the father she has never known.,Drama,france caribbeanislands caribbean womandirector,StanaRoumillac VincentByrdLeSage ChristopheCherki,MarietteMonpierre,[]
147441,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",Adventure Drama Action,moses bible ancientegypt 3d ramses,ChristianBale JoelEdgerton JohnTurturro,RidleyScott,[]
147767,Khiladi 786,The 8th installment in the Khiladi series.,Action Comedy,,AkshayKumar AsinThottumkal HimeshReshammiya,AshishR.Mohan,[]
147773,The Way Way Back,"Over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers.",Comedy Drama,shyness beach bicycle conversation friendship stepfather vacation job neighbor summer teenager waterpark awkwardness,LiamJames SteveCarell ToniCollette,NatFaxon JimRash,[]
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Sequel to the 2009 mezzo-mezzo supernatural horror purporting to be based on a true story in which a cancer-afflicted teen starts seeing things in the new Victorian house he and his family moved into.,Horror Drama Thriller,newhome ghost 1990s,ChadMichaelMurray KateeSackhoff AbigailSpencer,TomElkins,[]
150211,The Frozen,"After a harrowing snowmobile accident, a young couple is stranded in the woods and must survive while waiting for help to arrive. Events take a turn for the worse after the disappearance of Emma's boyfriend, leaving her on her own not only to battle the elements, but also to elude a mysterious hunter who is tracking her through the forest.",Horror Thriller,bickering accident denialofdeath,BritMorgan NoahSegan,AndrewHyatt,[]
150540,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",Drama Comedy Animation Family,dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions,AmyPoehler PhyllisSmith RichardKind,PeteDocter,[]
152532,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",Drama History,women aids biography basedontruestory hiv drug 1980s,MatthewMcConaughey JenniferGarner JaredLeto,Jean-MarcVallu00e9e,[]
152599,The Immigrant,An innocent immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,Drama Romance,newyork corruption sistersisterrelationship magic immigrant nudity nightmare ship quarantine love murder money escape doctor prostitution poland illness,MarionCotillard JeremyRenner JoaquinPhoenix,JamesGray,[]
152601,Her,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",Romance ScienceFiction Drama,artificialintelligence computer love loneliness transhumanism heartbreak nearfuture singularity bittersweet,JoaquinPhoenix ScarlettJohansson RooneyMara,SpikeJonze,[]
152737,August: Osage County,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them.",Comedy Drama,suicide drugaddiction funeral dysfunctionalfamily basedonplay midwest southern bleakcomedy mentaldisorders,MerylStreep JuliaRoberts ChrisCooper,JohnWells,[]
152742,The Best Offer,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",Drama Romance Crime Mystery,painting auctioneer confidencegame fineart honeypot,GeoffreyRush JimSturgess SylviaHoeks,GiuseppeTornatore,[]
